row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,sub_category,sales
926,CA-2015-132962,9/13/2015 0:00,9/16/2015 0:00,First Class,JM-15535,Jessica Myrick,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003543,Office Supplies,Paper,15.552
927,CA-2015-132962,9/13/2015 0:00,9/16/2015 0:00,First Class,JM-15535,Jessica Myrick,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10004353,Technology,Accessories,252
928,CA-2016-115091,5/10/2016 0:00,9/10/2016 0:00,Standard Class,JJ-15760,Joel Jenkins,Home Office,Springfield,Virginia,South,OFF-AR-10000658,Office Supplies,Art,46.2
929,CA-2016-115091,5/10/2016 0:00,9/10/2016 0:00,Standard Class,JJ-15760,Joel Jenkins,Home Office,Springfield,Virginia,South,OFF-AP-10000696,Office Supplies,Appliances,28.84
930,CA-2018-144932,4/14/2018 0:00,4/17/2018 0:00,First Class,AB-10165,Alan Barnes,Consumer,Toledo,Ohio,East,OFF-AR-10003560,Office Supplies,Art,14.592
931,CA-2018-144932,4/14/2018 0:00,4/17/2018 0:00,First Class,AB-10165,Alan Barnes,Consumer,Toledo,Ohio,East,OFF-AR-10001468,Office Supplies,Art,89.856
932,CA-2018-144932,4/14/2018 0:00,4/17/2018 0:00,First Class,AB-10165,Alan Barnes,Consumer,Toledo,Ohio,East,OFF-PA-10004971,Office Supplies,Paper,13.872
933,CA-2018-114216,2/9/2018 0:00,6/9/2018 0:00,Standard Class,RK-19300,Ralph Kennedy,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10002195,Office Supplies,Paper,12.192
934,CA-2017-140081,6/20/2017 0:00,6/24/2017 0:00,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10001745,Office Supplies,Paper,45.056
935,CA-2017-140081,6/20/2017 0:00,6/24/2017 0:00,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East,OFF-BI-10004826,Office Supplies,Binders,29.718
936,CA-2017-140081,6/20/2017 0:00,6/24/2017 0:00,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10001870,Office Supplies,Paper,15.552
937,CA-2017-140081,6/20/2017 0:00,6/24/2017 0:00,Standard Class,CG-12040,Catherine Glotzbach,Home Office,Philadelphia,Pennsylvania,East,OFF-AP-10001058,Office Supplies,Appliances,447.696
938,US-2018-111745,5/11/2018 0:00,6/11/2018 0:00,First Class,RA-19885,Ruben Ausman,Corporate,Farmington,New Mexico,West,TEC-AC-10003911,Technology,Accessories,159.99
939,CA-2016-148250,12/13/2016 0:00,12/17/2016 0:00,Standard Class,RP-19270,Rachel Payne,Corporate,Riverside,California,West,OFF-PA-10000289,Office Supplies,Paper,12.96
940,CA-2016-148250,12/13/2016 0:00,12/17/2016 0:00,Standard Class,RP-19270,Rachel Payne,Corporate,Riverside,California,West,OFF-AP-10003040,Office Supplies,Appliances,134.48
941,CA-2017-105760,6/19/2017 0:00,6/20/2017 0:00,First Class,KC-16255,Karen Carlisle,Corporate,San Francisco,California,West,OFF-PA-10000350,Office Supplies,Paper,17.12
942,CA-2017-142958,12/13/2017 0:00,12/20/2017 0:00,Standard Class,RW-19630,Rob Williams,Corporate,Torrance,California,West,OFF-BI-10001759,Office Supplies,Binders,6.096
943,CA-2017-142958,12/13/2017 0:00,12/20/2017 0:00,Standard Class,RW-19630,Rob Williams,Corporate,Torrance,California,West,FUR-TA-10000577,Furniture,Tables,1114.272
944,CA-2016-120880,5/29/2016 0:00,3/6/2016 0:00,Standard Class,JL-15850,John Lucas,Consumer,Seattle,Washington,West,OFF-PA-10004101,Office Supplies,Paper,32.4
945,CA-2016-120880,5/29/2016 0:00,3/6/2016 0:00,Standard Class,JL-15850,John Lucas,Consumer,Seattle,Washington,West,OFF-ST-10001496,Office Supplies,Storage,540.57
946,CA-2016-120880,5/29/2016 0:00,3/6/2016 0:00,Standard Class,JL-15850,John Lucas,Consumer,Seattle,Washington,West,OFF-BI-10002931,Office Supplies,Binders,167.76
947,US-2016-140200,7/26/2016 0:00,7/28/2016 0:00,First Class,CA-12775,Cynthia Arntzen,Consumer,Mesa,Arizona,West,FUR-TA-10002356,Furniture,Tables,393.165
948,US-2018-110576,11/28/2018 0:00,2/12/2018 0:00,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003601,Furniture,Furnishings,516.488
949,US-2018-110576,11/28/2018 0:00,2/12/2018 0:00,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10000576,Furniture,Furnishings,1007.232
950,US-2018-110576,11/28/2018 0:00,2/12/2018 0:00,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,FUR-TA-10004154,Furniture,Tables,2065.32
951,US-2018-110576,11/28/2018 0:00,2/12/2018 0:00,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,15.552
952,US-2018-110576,11/28/2018 0:00,2/12/2018 0:00,Standard Class,RB-19795,Ross Baird,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10002479,Office Supplies,Paper,25.344
953,CA-2018-131156,3/4/2018 0:00,7/4/2018 0:00,Standard Class,KH-16360,Katherine Hughes,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001940,Furniture,Furnishings,25.472
954,CA-2018-136539,12/28/2018 0:00,1/1/2019 0:00,Standard Class,GH-14665,Greg Hansen,Consumer,Round Rock,Texas,Central,OFF-AR-10001958,Office Supplies,Art,27.168
955,CA-2018-136539,12/28/2018 0:00,1/1/2019 0:00,Standard Class,GH-14665,Greg Hansen,Consumer,Round Rock,Texas,Central,FUR-BO-10004709,Furniture,Bookcases,78.8528
956,CA-2018-119305,11/30/2018 0:00,4/12/2018 0:00,Standard Class,SW-20275,Scott Williamson,Consumer,Jackson,Mississippi,South,OFF-ST-10000604,Office Supplies,Storage,173.8
957,CA-2018-102414,5/15/2018 0:00,5/18/2018 0:00,Second Class,JA-15970,Joseph Airdo,Consumer,Phoenix,Arizona,West,TEC-PH-10002923,Technology,Phones,29.592
958,CA-2018-102414,5/15/2018 0:00,5/18/2018 0:00,Second Class,JA-15970,Joseph Airdo,Consumer,Phoenix,Arizona,West,OFF-BI-10004465,Office Supplies,Binders,4.752
959,CA-2018-102414,5/15/2018 0:00,5/18/2018 0:00,Second Class,JA-15970,Joseph Airdo,Consumer,Phoenix,Arizona,West,OFF-PA-10002333,Office Supplies,Paper,15.552
960,CA-2016-112571,9/22/2016 0:00,9/22/2016 0:00,Same Day,DL-12925,Daniel Lacy,Consumer,Oceanside,California,West,FUR-FU-10004188,Furniture,Furnishings,204.6
961,CA-2018-152142,11/14/2018 0:00,11/19/2018 0:00,Standard Class,LW-16990,Lindsay Williams,Corporate,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,321.568
962,CA-2016-160059,11/27/2016 0:00,1/12/2016 0:00,Standard Class,TB-21190,Thomas Brumley,Home Office,Fayetteville,Arkansas,South,OFF-BI-10000145,Office Supplies,Binders,6.24
963,CA-2017-120859,1/9/2017 0:00,4/9/2017 0:00,First Class,CV-12805,Cynthia Voltz,Corporate,San Francisco,California,West,OFF-EN-10001335,Office Supplies,Envelopes,21.88
964,CA-2015-127488,9/22/2015 0:00,9/24/2015 0:00,Second Class,MS-17365,Maribeth Schnelling,Consumer,Boca Raton,Florida,South,OFF-LA-10001613,Office Supplies,Labels,4.608
965,CA-2018-135279,9/4/2018 0:00,11/4/2018 0:00,First Class,BS-11800,Bryan Spruell,Home Office,New York City,New York,East,OFF-LA-10004055,Office Supplies,Labels,9.82
966,CA-2018-135279,9/4/2018 0:00,11/4/2018 0:00,First Class,BS-11800,Bryan Spruell,Home Office,New York City,New York,East,OFF-AR-10004344,Office Supplies,Art,35.97
967,CA-2018-135279,9/4/2018 0:00,11/4/2018 0:00,First Class,BS-11800,Bryan Spruell,Home Office,New York City,New York,East,OFF-PA-10004621,Office Supplies,Paper,12.96
968,CA-2018-135279,9/4/2018 0:00,11/4/2018 0:00,First Class,BS-11800,Bryan Spruell,Home Office,New York City,New York,East,OFF-PA-10001281,Office Supplies,Paper,191.6
969,CA-2018-135279,9/4/2018 0:00,11/4/2018 0:00,First Class,BS-11800,Bryan Spruell,Home Office,New York City,New York,East,OFF-LA-10001613,Office Supplies,Labels,8.64
970,CA-2018-135279,9/4/2018 0:00,11/4/2018 0:00,First Class,BS-11800,Bryan Spruell,Home Office,New York City,New York,East,OFF-ST-10001097,Office Supplies,Storage,501.81
971,CA-2015-115791,1/16/2015 0:00,1/18/2015 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10001095,Furniture,Furnishings,127.104
972,CA-2015-115791,1/16/2015 0:00,1/18/2015 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10004614,Technology,Phones,124.2
973,CA-2015-115791,1/16/2015 0:00,1/18/2015 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001575,Office Supplies,Binders,18.588
974,CA-2015-115791,1/16/2015 0:00,1/18/2015 0:00,Second Class,DL-13315,Delfina Latchford,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10001074,Office Supplies,Labels,30.072
975,US-2018-103247,5/10/2018 0:00,8/10/2018 0:00,Second Class,PO-19195,Phillina Ober,Home Office,New York City,New York,East,TEC-PH-10003555,Technology,Phones,160.93
976,US-2018-103247,5/10/2018 0:00,8/10/2018 0:00,Second Class,PO-19195,Phillina Ober,Home Office,New York City,New York,East,OFF-BI-10004492,Office Supplies,Binders,75.792
977,US-2018-100209,9/7/2018 0:00,7/15/2018 0:00,Standard Class,TD-20995,Tamara Dahlen,Consumer,Portland,Oregon,West,OFF-BI-10002012,Office Supplies,Binders,1.08
978,CA-2018-159366,7/1/2018 0:00,10/1/2018 0:00,First Class,BW-11110,Bart Watters,Corporate,Detroit,Michigan,Central,TEC-MA-10000822,Technology,Machines,3059.982
979,CA-2017-145499,5/30/2017 0:00,5/31/2017 0:00,First Class,RW-19690,Robert Waldorf,Consumer,Wilmington,North Carolina,South,OFF-BI-10000848,Office Supplies,Binders,3.282
980,CA-2016-157035,9/12/2016 0:00,12/12/2016 0:00,First Class,KB-16600,Ken Brennan,Corporate,Columbus,Indiana,Central,OFF-PA-10004156,Office Supplies,Paper,34.02
981,CA-2017-144939,3/10/2017 0:00,8/10/2017 0:00,Standard Class,EB-13870,Emily Burns,Consumer,New York City,New York,East,FUR-CH-10003199,Furniture,Chairs,599.292
982,CA-2015-163419,11/11/2015 0:00,11/14/2015 0:00,Second Class,TZ-21580,Tracy Zic,Consumer,Louisville,Colorado,West,OFF-AR-10000034,Office Supplies,Art,3.392
983,CA-2015-163419,11/11/2015 0:00,11/14/2015 0:00,Second Class,TZ-21580,Tracy Zic,Consumer,Louisville,Colorado,West,TEC-PH-10000560,Technology,Phones,559.984
984,CA-2015-163419,11/11/2015 0:00,11/14/2015 0:00,Second Class,TZ-21580,Tracy Zic,Consumer,Louisville,Colorado,West,FUR-CH-10000665,Furniture,Chairs,603.92
985,CA-2018-100314,9/29/2018 0:00,5/10/2018 0:00,Standard Class,AS-10630,Ann Steele,Home Office,Pasadena,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,7.968
986,CA-2018-100314,9/29/2018 0:00,5/10/2018 0:00,Standard Class,AS-10630,Ann Steele,Home Office,Pasadena,Texas,Central,OFF-EN-10000461,Office Supplies,Envelopes,27.968
987,CA-2018-100314,9/29/2018 0:00,5/10/2018 0:00,Standard Class,AS-10630,Ann Steele,Home Office,Pasadena,Texas,Central,TEC-MA-10003066,Technology,Machines,336.51
988,CA-2016-146829,10/3/2016 0:00,10/3/2016 0:00,Same Day,TS-21340,Toby Swindell,Consumer,Houston,Texas,Central,OFF-BI-10004022,Office Supplies,Binders,1.112
989,CA-2018-167899,5/21/2018 0:00,5/26/2018 0:00,Standard Class,JG-15805,John Grady,Corporate,Auburn,New York,East,FUR-FU-10004071,Furniture,Furnishings,520.05
990,CA-2018-167899,5/21/2018 0:00,5/26/2018 0:00,Standard Class,JG-15805,John Grady,Corporate,Auburn,New York,East,OFF-AR-10001988,Office Supplies,Art,17.97
991,CA-2016-153549,3/29/2016 0:00,3/31/2016 0:00,Second Class,SL-20155,Sara Luxemburg,Home Office,Jacksonville,Florida,South,FUR-CH-10004086,Furniture,Chairs,1166.92
992,CA-2017-110023,9/9/2017 0:00,11/9/2017 0:00,First Class,TS-21610,Troy Staebel,Consumer,New York City,New York,East,OFF-BI-10001036,Office Supplies,Binders,14.624
993,CA-2017-105585,8/26/2017 0:00,8/27/2017 0:00,First Class,RF-19735,Roland Fjeld,Consumer,San Jose,California,West,OFF-FA-10002983,Office Supplies,Fasteners,10.23
994,CA-2017-105585,8/26/2017 0:00,8/27/2017 0:00,First Class,RF-19735,Roland Fjeld,Consumer,San Jose,California,West,OFF-PA-10003625,Office Supplies,Paper,154.9
995,CA-2015-117639,5/21/2015 0:00,5/25/2015 0:00,Standard Class,MW-18235,Mitch Willingham,Corporate,Virginia Beach,Virginia,South,OFF-BI-10003925,Office Supplies,Binders,2715.93
996,CA-2015-117639,5/21/2015 0:00,5/25/2015 0:00,Standard Class,MW-18235,Mitch Willingham,Corporate,Virginia Beach,Virginia,South,TEC-PH-10001530,Technology,Phones,617.97
997,CA-2016-162537,10/28/2016 0:00,3/11/2016 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,Henderson,Kentucky,South,OFF-EN-10003862,Office Supplies,Envelopes,10.67
998,CA-2016-162537,10/28/2016 0:00,3/11/2016 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,Henderson,Kentucky,South,OFF-ST-10004258,Office Supplies,Storage,36.63
999,CA-2016-162537,10/28/2016 0:00,3/11/2016 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,Henderson,Kentucky,South,FUR-FU-10002885,Furniture,Furnishings,24.1
1000,CA-2016-162537,10/28/2016 0:00,3/11/2016 0:00,Standard Class,RD-19585,Rob Dowd,Consumer,Henderson,Kentucky,South,FUR-FU-10001918,Furniture,Furnishings,33.11
1001,CA-2017-155488,11/13/2017 0:00,11/17/2017 0:00,Standard Class,FM-14290,Frank Merwin,Home Office,Vancouver,Washington,West,OFF-AR-10002956,Office Supplies,Art,44.02
1002,CA-2016-124891,7/31/2016 0:00,7/31/2016 0:00,Same Day,RH-19495,Rick Hansen,Consumer,New York City,New York,East,TEC-AC-10003033,Technology,Accessories,2309.65
1003,CA-2016-124891,7/31/2016 0:00,7/31/2016 0:00,Same Day,RH-19495,Rick Hansen,Consumer,New York City,New York,East,FUR-TA-10002903,Furniture,Tables,1090.782
1004,CA-2016-124891,7/31/2016 0:00,7/31/2016 0:00,Same Day,RH-19495,Rick Hansen,Consumer,New York City,New York,East,OFF-PA-10004621,Office Supplies,Paper,19.44
1005,CA-2016-126445,8/27/2016 0:00,8/31/2016 0:00,Standard Class,RA-19945,Ryan Akin,Consumer,Murrieta,California,West,OFF-ST-10000046,Office Supplies,Storage,484.65
1006,CA-2016-111199,11/13/2016 0:00,11/17/2016 0:00,Standard Class,JK-15730,Joe Kamberova,Consumer,Jacksonville,North Carolina,South,OFF-PA-10001790,Office Supplies,Paper,115.296
1007,CA-2016-105312,6/11/2016 0:00,9/11/2016 0:00,First Class,MT-17815,Meg Tillman,Consumer,Scottsdale,Arizona,West,OFF-EN-10002600,Office Supplies,Envelopes,7.08
1008,CA-2016-105312,6/11/2016 0:00,9/11/2016 0:00,First Class,MT-17815,Meg Tillman,Consumer,Scottsdale,Arizona,West,OFF-BI-10002049,Office Supplies,Binders,4.401
1009,US-2018-106705,12/26/2018 0:00,1/1/2019 0:00,Standard Class,PO-18850,Patrick O'Brill,Consumer,Burlington,Iowa,Central,OFF-PA-10001509,Office Supplies,Paper,44.75
1010,CA-2018-135034,1/8/2018 0:00,3/8/2018 0:00,First Class,AT-10735,Annie Thurman,Consumer,Chicago,Illinois,Central,TEC-PH-10003931,Technology,Phones,95.984
1011,CA-2015-158540,11/24/2015 0:00,11/26/2015 0:00,First Class,VG-21790,Vivek Gonzalez,Consumer,San Diego,California,West,FUR-FU-10001602,Furniture,Furnishings,151.72
1012,CA-2018-118437,6/17/2018 0:00,6/21/2018 0:00,Second Class,PF-19165,Philip Fox,Consumer,Olympia,Washington,West,FUR-FU-10004848,Furniture,Furnishings,155.25
1013,CA-2018-118437,6/17/2018 0:00,6/21/2018 0:00,Second Class,PF-19165,Philip Fox,Consumer,Olympia,Washington,West,OFF-ST-10003722,Office Supplies,Storage,14.03
1014,US-2016-126214,12/21/2016 0:00,12/24/2016 0:00,Second Class,JS-15880,John Stevenson,Consumer,Seattle,Washington,West,FUR-TA-10003748,Furniture,Tables,1618.37
1015,US-2016-126214,12/21/2016 0:00,12/24/2016 0:00,Second Class,JS-15880,John Stevenson,Consumer,Seattle,Washington,West,TEC-AC-10003198,Technology,Accessories,99.6
1016,CA-2016-133025,9/17/2016 0:00,9/19/2016 0:00,Second Class,MO-17800,Meg O'Connel,Home Office,Los Angeles,California,West,OFF-PA-10004100,Office Supplies,Paper,32.4
1017,CA-2016-108665,6/7/2016 0:00,10/7/2016 0:00,Standard Class,KM-16225,Kalyca Meade,Corporate,New York City,New York,East,FUR-FU-10002191,Furniture,Furnishings,13.96
1018,CA-2016-108665,6/7/2016 0:00,10/7/2016 0:00,Standard Class,KM-16225,Kalyca Meade,Corporate,New York City,New York,East,FUR-FU-10000965,Furniture,Furnishings,155.82
1019,CA-2016-108665,6/7/2016 0:00,10/7/2016 0:00,Standard Class,KM-16225,Kalyca Meade,Corporate,New York City,New York,East,TEC-PH-10004188,Technology,Phones,124.95
1020,CA-2016-108665,6/7/2016 0:00,10/7/2016 0:00,Standard Class,KM-16225,Kalyca Meade,Corporate,New York City,New York,East,OFF-ST-10001526,Office Supplies,Storage,601.65
1021,CA-2016-124450,4/27/2016 0:00,3/5/2016 0:00,Standard Class,GT-14710,Greg Tran,Consumer,Washington,District of Columbia,East,OFF-AR-10001166,Office Supplies,Art,22.74
1022,CA-2016-124450,4/27/2016 0:00,3/5/2016 0:00,Standard Class,GT-14710,Greg Tran,Consumer,Washington,District of Columbia,East,FUR-CH-10000309,Furniture,Chairs,1267.53
1023,CA-2016-124450,4/27/2016 0:00,3/5/2016 0:00,Standard Class,GT-14710,Greg Tran,Consumer,Washington,District of Columbia,East,TEC-MA-10004212,Technology,Machines,1379.92
1024,CA-2016-167269,6/16/2016 0:00,6/20/2016 0:00,Standard Class,PB-19150,Philip Brown,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10003072,Office Supplies,Envelopes,6.208
1025,CA-2018-106964,12/17/2018 0:00,12/20/2018 0:00,First Class,HR-14770,Hallie Redmond,Home Office,Los Angeles,California,West,OFF-BI-10000320,Office Supplies,Binders,11.808
1026,CA-2017-126529,11/1/2017 0:00,1/13/2017 0:00,Second Class,DE-13255,Deanra Eno,Home Office,Springfield,Ohio,East,OFF-PA-10001166,Office Supplies,Paper,15.552
1027,CA-2017-126529,11/1/2017 0:00,1/13/2017 0:00,Second Class,DE-13255,Deanra Eno,Home Office,Springfield,Ohio,East,OFF-PA-10003656,Office Supplies,Paper,63.312
1028,CA-2017-126529,11/1/2017 0:00,1/13/2017 0:00,Second Class,DE-13255,Deanra Eno,Home Office,Springfield,Ohio,East,TEC-PH-10000148,Technology,Phones,15.588
1029,CA-2015-163552,11/7/2015 0:00,7/15/2015 0:00,Standard Class,LA-16780,Laura Armstrong,Corporate,Hackensack,New Jersey,East,OFF-PA-10000474,Office Supplies,Paper,177.2
1030,CA-2015-163552,11/7/2015 0:00,7/15/2015 0:00,Standard Class,LA-16780,Laura Armstrong,Corporate,Hackensack,New Jersey,East,TEC-PH-10003885,Technology,Phones,197.97
1031,CA-2015-163552,11/7/2015 0:00,7/15/2015 0:00,Standard Class,LA-16780,Laura Armstrong,Corporate,Hackensack,New Jersey,East,FUR-CH-10003379,Furniture,Chairs,854.94
1032,CA-2015-163552,11/7/2015 0:00,7/15/2015 0:00,Standard Class,LA-16780,Laura Armstrong,Corporate,Hackensack,New Jersey,East,FUR-FU-10000629,Furniture,Furnishings,124.11
1033,CA-2015-163552,11/7/2015 0:00,7/15/2015 0:00,Standard Class,LA-16780,Laura Armstrong,Corporate,Hackensack,New Jersey,East,OFF-LA-10001175,Office Supplies,Labels,14.4
1034,CA-2017-109820,11/20/2017 0:00,11/22/2017 0:00,First Class,AG-10390,Allen Goldenen,Consumer,Cincinnati,Ohio,East,OFF-PA-10000955,Office Supplies,Paper,15.696
1035,CA-2017-109820,11/20/2017 0:00,11/22/2017 0:00,First Class,AG-10390,Allen Goldenen,Consumer,Cincinnati,Ohio,East,OFF-BI-10003460,Office Supplies,Binders,2.628
1036,CA-2017-109820,11/20/2017 0:00,11/22/2017 0:00,First Class,AG-10390,Allen Goldenen,Consumer,Cincinnati,Ohio,East,OFF-BI-10000474,Office Supplies,Binders,14.427
1037,CA-2017-113061,4/22/2017 0:00,4/26/2017 0:00,Standard Class,EL-13735,Ed Ludwig,Home Office,Jefferson City,Missouri,Central,FUR-FU-10003975,Furniture,Furnishings,86.62
1038,CA-2016-127418,6/13/2016 0:00,6/14/2016 0:00,First Class,JJ-15445,Jennifer Jackson,Consumer,Los Angeles,California,West,OFF-BI-10003707,Office Supplies,Binders,36.624
1039,CA-2018-121818,11/20/2018 0:00,11/21/2018 0:00,First Class,JH-15430,Jennifer Halladay,Consumer,Burlington,North Carolina,South,OFF-AR-10000203,Office Supplies,Art,23.968
1040,CA-2018-121818,11/20/2018 0:00,11/21/2018 0:00,First Class,JH-15430,Jennifer Halladay,Consumer,Burlington,North Carolina,South,OFF-AR-10004790,Office Supplies,Art,28.728
1041,CA-2017-127670,3/20/2017 0:00,3/24/2017 0:00,Standard Class,RD-19660,Robert Dilbeck,Home Office,Saint Peters,Missouri,Central,FUR-TA-10001095,Furniture,Tables,697.16
1042,CA-2017-102981,6/9/2017 0:00,9/9/2017 0:00,Second Class,MO-17500,Mary O'Rourke,Consumer,New York City,New York,East,TEC-AC-10004761,Technology,Accessories,31.86
1043,CA-2017-102981,6/9/2017 0:00,9/9/2017 0:00,Second Class,MO-17500,Mary O'Rourke,Consumer,New York City,New York,East,FUR-BO-10001811,Furniture,Bookcases,722.352
1044,CA-2018-115651,9/7/2018 0:00,12/7/2018 0:00,First Class,NS-18640,Noel Staavos,Corporate,Chicago,Illinois,Central,OFF-AR-10001130,Office Supplies,Art,8.84
1045,CA-2018-115651,9/7/2018 0:00,12/7/2018 0:00,First Class,NS-18640,Noel Staavos,Corporate,Chicago,Illinois,Central,OFF-AP-10000055,Office Supplies,Appliances,58.464
1046,CA-2018-152702,12/10/2018 0:00,10/16/2018 0:00,Standard Class,SN-20710,Steve Nguyen,Home Office,Rockford,Illinois,Central,FUR-CH-10002304,Furniture,Chairs,254.604
1047,CA-2017-169103,8/3/2017 0:00,3/13/2017 0:00,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Miami,Florida,South,TEC-PH-10001530,Technology,Phones,1363.96
1048,CA-2017-169103,8/3/2017 0:00,3/13/2017 0:00,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Miami,Florida,South,FUR-FU-10004006,Furniture,Furnishings,102.36
